Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Bahamas,1969,172761,,,,,,,,,,,7000,0.040518403,40.518403,0,0,0,7000,0.040518403,40.518403,5000,0.028941717,28.941716999999997,,,,2000,0.011576687,11.576687,,,,28.839378,79.011993730428,55.058723,1.3195107,0.113914594
,Bahamas,1970,179149,,,,,,,,,,,5000,0.02790973,27.90973,0,0,0,5000,0.02790973,27.90973,4000,0.022327783,22.327783,,,,1000,0.0055819456,5.5819456,,,,20.395203,55.877267934378,39.62065,0.9622158,0.094334885
,Bahamas,1971,184447,,,,,,,,,,,7000,0.037951283,37.951283000000004,0,0,0,7000,0.037951283,37.951283000000004,5000,0.027108058,27.108058,,,,2000,0.010843223,10.843223,,,,29.046068,79.578267697368,54.714905,1.2735366,0.103769645
,Bahamas,1972,189194,,,,,,,,,,,7000,0.036999058,36.999058,0,0,0,7000,0.036999058,36.999058,5000,0.026427899,26.427899,,,,2000,0.010571159,10.571159,,,,26.230429,71.864188322454,49.864162,1.1572249,0.08467499
,Bahamas,1973,193577,,,,,,,,,,,6000,0.030995417,30.995417,0,0,0,6000,0.030995417,30.995417,4000,0.020663612,20.663612,,,,1000,0.005165903,5.165903,,,,21.421501,58.689043248726,40.206223,0.9630793,0.084152564
,Bahamas,1974,197771,,,,,,,,,,,5000,0.025281765,25.281765,0,0,0,5000,0.025281765,25.281765,4000,0.020225413,20.225413,,,,1000,0.0050563533,5.0563533000000005,,,,19.980686,54.741604932036,37.41701,0.88865405,0.06547977
,Bahamas,1975,201900,,,,,,,,,,,5000,0.024764735,24.764734999999998,0,0,0,5000,0.024764735,24.764734999999998,4000,0.019811789,19.811789,,,,1000,0.004952947,4.952947,,,,18.160475,49.754725529850006,34.63596,0.8144131,0.06552749
,Bahamas,1976,206106,,,,,,,,,,,5000,0.024259362,24.259362,0,0,0,5000,0.024259362,24.259362,4000,0.01940749,19.40749,,,,1000,0.0048518726,4.8518726,,,,17.557713,48.103322806638,33.710808,0.824042,0.08427703
,Bahamas,1977,210540,,,,,,,,,,,3000,0.014249074,14.249074,0,0,0,3000,0.014249074,14.249074,3000,0.014249074,14.249074,,,,1000,0.004749691,4.749691,,,,12.173316,33.351550351416,23.39223,0.58948416,0.05614135
,Bahamas,1978,215032,,,,,,,,,,,3000,0.0139514115,13.9514115,0,0,0,3000,0.0139514115,13.9514115,3000,0.0139514115,13.9514115,,,,1000,0.004650471,4.650471,,,,12.108803,33.174802407978,23.484877,0.5448491,0.046969753
,Bahamas,1979,219437,,,,,,,,,,,4000,0.018228466,18.228465999999997,0,0,0,4000,0.018228466,18.228465999999997,3000,0.01367135,13.67135,,,,1000,0.0045571164,4.5571164,,,,12.870482,35.261594167932,24.407917,0.5726473,0.0469383
,Bahamas,1980,223761,,,,,,,,,,,7000,0.03128338,31.28338,0,0,0,6000,0.026814325,26.814325,4000,0.017876215,17.876215000000002,,,,2000,0.008938108,8.938108,,,,17.426092,47.742717330792004,33.003963,0.74494666,0.056578223
,Bahamas,1981,227971,,,,,,,,,,,5000,0.021932615,21.932615,0,0,0,7000,0.03070566,30.705659999999998,5000,0.021932615,21.932615,,,,2000,0.008773046,8.773045999999999,,,,21.879976,59.945139126576,42.43961,1.0091196,0.09431024
,Bahamas,1982,232184,,,,,,,,,,,9000,0.03876236,38.76236,0,0,0,9000,0.03876236,38.76236,6000,0.025841573,25.841573,,,,3000,0.012920787,12.920786999999999,,,,25.801088,70.687911621888,49.271267,1.1559798,0.104227684
,Bahamas,1983,236595,,,,,,,,,,,7000,0.029586423,29.586423,0,0,0,7000,0.029586423,29.586423,5000,0.02113316,21.13316,,,,2000,0.008453264,8.453264,,,,22.652634,62.062010338284,42.794647,1.0270716,0.085589305
,Bahamas,1984,241176,,,,,,,,,,,8000,0.033170797,33.170797,0,0,0,8000,0.033170797,33.170797,5000,0.020731747,20.731747,,,,2000,0.008292699,8.292699,,,,22.782946,62.419029512796,42.91472,1.0204166,0.07629283
,Bahamas,1985,245945,,,,,,,,,,,7000,0.028461648,28.461648,0,0,0,7000,0.028461648,28.461648,5000,0.02032975,20.32975,,,,2000,0.0081319,8.1319,,,,19.664152,53.874388502352005,37.264427,0.87905836,0.07643985
,Bahamas,1986,250815,,,,,,,,,,,6000,0.023922015,23.922015000000002,0,0,0,6000,0.023922015,23.922015000000002,4000,0.015948009,15.948008999999999,,,,2000,0.007974004,7.974004,,,,17.74288,48.61062965088,33.351276,0.80995953,0.06670255
,Bahamas,1987,255626,,,,,,,,,,,6000,0.023471791,23.471791,0,0,0,6000,0.023471791,23.471791,4000,0.01564786,15.64786,,,,2000,0.00782393,7.82393,,,,17.205997,47.139717336822,33.271263,0.77949816,0.0760486
,Bahamas,1988,260458,,,,,,,,,,,7000,0.026875734,26.875733999999998,0,0,0,7000,0.026875734,26.875733999999998,4000,0.015357562,15.357562,,,,3000,0.011518172,11.518172,,,,13.454146,36.860673603996,25.708559,0.63795316,0.06665182
,Bahamas,1989,265505,,,,,,,,,,,5000,0.018832037,18.832037,0,0,0,5000,0.018832037,18.832037,4000,0.01506563,15.06563,,,,1000,0.0037664075,3.7664075,,,,13.202463,36.171131145138,25.626637,0.66439426,0.06643943
,Bahamas,1990,270690,,,,,,,,,,,4000,0.014777051,14.777051,0,0,0,4000,0.014777051,14.777051,3000,0.011082788,11.082787999999999,,,,1000,0.0036942628,3.6942628,,,,11.339318,31.066624346868004,22.69755,0.5674388,0.056743875
,Bahamas,1991,276072,,,,,,,,,,,5000,0.018111218,18.111217999999997,0,0,0,5000,0.018111218,18.111217999999997,3000,0.0108667305,10.8667305,,,,1000,0.0036222434,3.6222434,,,,11.987742,32.843128438692005,23.63514,0.5956055,0.056724332
,Bahamas,1992,281982,,,,,,,,,,,4000,0.014185303,14.185303,0,0,0,4000,0.014185303,14.185303,3000,0.010638977,10.638977,,,,1000,0.0035463257,3.5463257,,,,10.838777,29.695279155102003,21.69642,0.5471271,0.04716613
,Bahamas,1993,288172,,,,,,,,,,,4000,0.013880599,13.880599,0,0,0,4000,0.013880599,13.880599,3000,0.0104104495,10.4104495,,,,1000,0.0034701498,3.4701497999999997,,,,11.049825,30.273492847950003,21.629444,0.55484223,0.056424633
,Bahamas,1994,294006,,,,,,,,,,,5000,0.017006455,17.006455,0,0,0,5000,0.017006455,17.006455,4000,0.013605164,13.605164,,,,1000,0.003401291,3.401291,,,,12.156895,33.30656131077,24.407665,0.6195792,0.05632538
,Bahamas,1995,299567,,,,,,,,,,,5000,0.016690757,16.690757,0,0,0,5000,0.016690757,16.690757,4000,0.0133526055,13.3526055,,,,1000,0.0033381514,3.3381513999999997,,,,13.179022,36.106909227972004,26.171106,0.6542777,0.065427765
,Bahamas,1996,304944,,,,,,,,,,,6000,0.019675743,19.675743,0,0,0,6000,0.019675743,19.675743,4000,0.0131171625,13.1171625,,,,2000,0.0065585813,6.558581299999999,,,,14.1001625,38.630581805475,27.939556,0.6891757,0.0651923
,Bahamas,1997,310183,,,,,,,,,,,7000,0.022567322,22.567322,0,0,0,7000,0.022567322,22.567322,6000,0.019343419,19.343419,,,,2000,0.0064478065,6.4478065,,,,17.84827,48.89936937402,30.533588,0.69394517,0.06476822
,Bahamas,1998,315410,,,,,,,,,,,7000,0.022193335,22.193335,0,0,0,7000,0.022193335,22.193335,6000,0.01902286,19.022859999999998,,,,2000,0.006340953,6.340953,,,,18.425543,50.480939221218,31.260899,0.7079674,0.06436067
,Bahamas,1999,320282,,,,,,,,,,,9000,0.028100237,28.100237,0,0,0,9000,0.028100237,28.100237,7000,0.02185574,21.855739999999997,,,,2000,0.006244497,6.244497,,,,22.559431,61.806659655906,36.592754,0.8141887,0.064037316
,Bahamas,2000,325033,,,,,,,,,,,14000,0.043072548,43.072548000000005,0,0,0,13000,0.03999594,39.99594,8000,0.024612885,24.612885000000002,,,,4000,0.0123064425,12.306442500000001,,,,25.515379,69.905147246154,40.34052,0.88015676,0.055009797
,Bahamas,2001,329639,,,,,,,,,,,13000,0.03943708,39.43708,0,0,0,12000,0.03640346,36.403459999999995,8000,0.024268974,24.268974,,,,4000,0.012134487,12.134487,,,,25.535025,69.95897190315,39.525055,0.83646053,0.04595937
,Bahamas,2002,334015,,,,,,,,,,,10000,0.029938776,29.938776,0,0,0,11000,0.032932654,32.932654,10000,0.029938776,29.938776,,,,1000,0.0029938775,2.9938775,,,,29.538704,80.927955355104,45.3303,0.95286137,0.055506486
,Bahamas,2003,338505,,,,,,,,,,,9000,0.026587496,26.587495999999998,0,0,0,10000,0.029541662,29.541662,10000,0.029541662,29.541662,,,,0,0,0,,,,29.508457,80.845086862782,40.14121,0.7654835,0.028005494
,Bahamas,2004,343097,,,,,,,,,,,12000,0.034975532,34.975531999999994,0,0,0,12000,0.034975532,34.975531999999994,11000,0.032060903,32.060903,,,,1000,0.0029146275,2.9146275,,,,30.604815,83.84880738069,41.294445,0.7977336,0.028155303
,Bahamas,2005,347815,,,,,,,,,,,9000,0.025875825,25.875825000000003,0,0,0,9000,0.025875825,25.875825000000003,8000,0.023000734,23.000733999999998,,,,1000,0.0028750917,2.8750917,,,,21.613934,59.216256942084,31.21487,0.64321554,0.037836205
,Bahamas,2006,352672,,,,,,,,,,,11000,0.031190455,31.190455,0,0,0,11000,0.031190455,31.190455,9000,0.025519462,25.519462,,,,1000,0.0028354959,2.8354958999999997,,,,26.876417,73.634018441742,38.109066,0.7812358,0.038109064
,Bahamas,2007,357678,,,,,,,,,,,12000,0.03354973,33.54973,0,0,0,12000,0.03354973,33.54973,10000,0.027958108,27.958108,,,,2000,0.0055916216,5.5916216,,,,26.839615,73.53319104549,38.246693,0.78405714,0.03824669
,Bahamas,2008,362807,,,,,,,,,,,8000,0.022050291,22.050291,0,0,0,8000,0.022050291,22.050291,7000,0.019294005,19.294005,,,,1000,0.0027562864,2.7562864,,,,20.210083,55.370089857258,28.77563,0.59469634,0.028775629
,Bahamas,2009,368064,,,,,,,,,,,6000,0.016301513,16.301513,0,0,0,6000,0.016301513,16.301513,5000,0.013584594,13.584594000000001,,,,1000,0.0027169187,2.7169187,,,,12.936066,35.441276357916,18.273996,0.35586202,0.019235784
,Bahamas,2010,373277,,,,,,,,,,,9000,0.024110781,24.110781000000003,0,0,0,9000,0.024110781,24.110781000000003,5000,0.013394878,13.394878,,,,0,0,0,,,,12.135224,33.247188708624,24.726946,0.52307004,0.038041454
,Bahamas,2011,377956,,,,,,,,,,,9000,0.023812296,23.812296,0,0,0,9000,0.023812296,23.812296,4000,0.010583242,10.583242,,,,0,0,0,,,,11.258453,30.845076403878,24.764788,0.55244523,0.04762459
,Bahamas,2012,382073,,,,,,,,,,,4000,0.010469204,10.469204,0,0,0,4000,0.010469204,10.469204,2000,0.005234602,5.234602,,,,0,0,0,,,,5.66855,15.5302738173,12.385068,0.2667553,0.01905395
,Bahamas,2013,385660,,,,,,,,,,,4000,0.01037183,10.371830000000001,0,0,0,4000,0.01037183,10.371830000000001,2000,0.005185915,5.1859150000000005,,,,0,0,0,,,,5.3195305,14.574056018643,11.419385,0.23790385,0.0095161535
,Bahamas,2014,389137,,,,,,,,,,,2000,0.005139578,5.139577999999999,,,,3000,0.007709367,7.709367,2000,0.005139578,5.139577999999999,,,,0,0,0,0,0,0,5.081578,13.922131367628001,10.487309,0.21928011,0.0095339175
,Bahamas,2015,392707,,,,,,,,,,,3000,0.0076392833,7.6392833,,,,3000,0.0076392833,7.6392833,2000,0.0050928555,5.0928555,,,,0,0,0,0,0,0,4.4856343,12.2894089182018,9.52364,0.19999643,0.009523639
,Bahamas,2016,395986,,,,,,,,,,,8000,0.020202734,20.202734,,,,6000,0.015152051,15.152051,2000,0.0050506834,5.0506834000000005,,,,0,0,0,0,0,0,5.9183908,16.214769152920802,12.40953,0.2672822,0.019091584
,Bahamas,2017,399027,,,,,,,,,,,8000,0.02004877,20.04877,,,,6000,0.015036576,15.036576,3000,0.007518288,7.518288,,,,0,0,0,0,0,0,6.3949556,17.520426126165603,12.445273,0.27762532,0.019146573
,Bahamas,2018,401911,,,,,,,,,,,9000,0.022393018,22.393018,0,0,0,8000,0.019904904,19.904904000000002,3000,0.007464339,7.464339000000001,0,0,0,0,0,0,0,0,0,6.770902,18.550416252852003,13.445763,0.3073317,0.019208232
,Bahamas,2019,404563,,,,,,,,,,,10000,0.02471803,24.71803,0,0,0,9000,0.022246227,22.246227,3000,0.0074154087,7.4154086999999995,0,0,0,0,0,0,0,0,0,8.12494,22.260109366440002,16.346033,0.3653819,0.02884594
,Bahrain,1976,300046,27,0.0000899862,0.0899862,27,,1,0.0000033328222,0.033328222000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1977,315350,82,0.00026002855,0.26002855,27.3333,,3,0.000009513239,0.09513239000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1978,330930,110,0.0003323966,0.3323966,27.5,,4,0.000012087148,0.12087147999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1979,346705,100,0.00028842964,0.28842964,25,,4,0.000011537186,0.11537186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1980,362600,100,0.00027578598,0.27578598,25,,4,0.0000110314395,0.11031439500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1981,377435,100,0.00026494628,0.26494628000000003,25,,4,0.0000105978515,0.105978515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1982,391031,67,0.00017134192,0.17134191999999998,16.75,,4,0.000010229368,0.10229368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1983,404779,26,0.00006423258,0.06423258,13,,2,0.0000049409678,0.049409678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1984,419228,45,0.00010734016,0.10734015999999999,15,,3,0.0000071560107,0.071560107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1985,434387,24,0.00005525027,0.05525027,12,,2,0.000004604189,0.046041889999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1986,450202,74,0.00016437066,0.16437066,14.799999,,5,0.000011106125,0.11106125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1987,466573,85,0.00018217943,0.18217943,17,,5,0.000010716437,0.10716437000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1988,483343,75,0.00015516931,0.15516931,15,,5,0.000010344621,0.10344621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1989,500360,96,0.00019186187,0.19186187000000002,16,,6,0.000011991367,0.11991367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1990,517429,56,0.00010822741,0.10822741,18.6667,,3,0.000005797897,0.057978970000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1991,535419,62,0.000115797164,0.115797164,20.6667,,3,0.0000056030885,0.056030885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1992,554480,94,0.00016952821,0.16952821,18.8,,5,0.000009017458,0.09017458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1993,573762,114,0.00019868865,0.19868865000000002,16.2857,,7,0.00001220018,0.12200180000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1994,593259,118,0.00019890133,0.19890133000000002,14.75,,8,0.000013484835,0.13484835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1995,612941,50,0.00008157392,0.08157392,16.6667,,3,0.0000048944353,0.048944352999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1996,632763,25,0.000039509265,0.039509265,12.5,,2,0.000003160741,0.03160741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1997,652651,16,0.000024515399,0.024515399,16,,1,0.0000015322124,0.015322124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1998,672484,16,0.000023792387,0.023792387,16,,1,0.0000014870242,0.014870242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,1999,692138,10,0.000014447985,0.014447985,10,,1,0.0000014447986,0.014447986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2000,711446,31,0.00004357323,0.04357323,10.3333,,3,0.000004216764,0.04216764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2001,730263,11,0.000015063067,0.015063067,11,,1,0.0000013693697,0.013693697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2002,748332,19,0.0000253898,0.025389799999999997,19,,1,0.0000013363053,0.013363053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2003,778260,18,0.000023128518,0.023128518,18,,1,0.0000012849176,0.012849176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2004,833454,36,0.000043193744,0.043193744,18,,2,0.0000023996524,0.023996524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2005,901928,5,0.00000554368,0.0055436800000000005,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2006,970986,13,0.000013388452,0.013388451999999999,13,,1,0.000001029881,0.01029881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2007,1040545,23,0.0000221038,0.0221038,23,,1,9.610349e-7,0.009610348999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2008,1110352,42,0.00003782584,0.03782584,21,,2,0.0000018012306,0.018012306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2009,1179460,100,0.000084784566,0.08478456599999999,16.6667,,6,0.0000050870735,0.050870735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2010,1213655,113,0.000093107185,0.093107185,18.8333,,6,0.0000049437444,0.049437444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2011,1212086,43,0.00003547603,0.03547603,21.5,,2,0.0000016500479,0.016500479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2012,1224948,41,0.00003347081,0.03347081,20.5,,2,0.0000016327224,0.016327224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2013,1261683,37,0.000029325909,0.029325909,18.5,,2,0.0000015851842,0.015851841999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2014,1311142,37,0.000028219674,0.028219674,18.5,,2,0.0000015253878,0.015253878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2015,1362157,44,0.00003230171,0.03230171,22,,2,0.0000014682595,0.014682595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2016,1409668,54,0.00003830689,0.038306889999999996,27,,2,0.0000014187738,0.014187737999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2017,1456844,75,0.000051481147,0.051481147,37.5,,2,0.0000013728306,0.013728306000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2018,1487346,85,0.000057148773,0.057148773,42.5,,2,0.000001344677,0.01344677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2019,1494195,30,0.000020077701,0.020077701,30,,1,6.692567e-7,0.006692567000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahrain,2020,1477478,14,0.000009475606,0.009475606,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bangladesh,1961,51882776,343408,0.006618921,6.618921,6.1491,,55847,0.0010764073,10.764073,,,13000,0.00025056486,0.25056486,0,0,0,357000,0.006880896,6.880896,254000,0.0048956517,4.8956517,,,,13000,0.00025056486,0.25056486,34000,0.00065532344,0.65532344,4.890851,13.399591646826,9.820986,0.22588268,0.009820986
,Bangladesh,1962,53461664,336296,0.006290414,6.290414,6.0217,,55847,0.0010446177,10.446177,,,20000,0.00037409985,0.37409985,0,0,0,356000,0.0066589774,6.6589774,246000,0.004601428,4.601428,,,,18000,0.00033668985,0.33668985,34000,0.00063596974,0.63596974,4.606929,12.621723161454,8.821779,0.2156435,0.009801976
,Bangladesh,1963,55094120,362712,0.0065834974,6.5834974,6.2676,,57871,0.0010504025,10.504024999999999,,,28000,0.0005082212,0.5082211999999999,0,0,0,390000,0.007078795,7.0787949999999995,276000,0.005009609,5.009609,,,,22000,0.00039931666,0.39931666,37000,0.00067157805,0.6715780499999999,5.0196495,13.752464246037,9.784892,0.2348374,0.009784891
,Bangladesh,1964,56774476,324104,0.005708622,5.708622,5.8458,,55442,0.00097653037,9.7653037,,,37000,0.0006517013,0.6517012999999999,0,0,0,361000,0.0063584913,6.3584913,241000,0.0042448654,4.2448654,,,,32000,0.00056363357,0.56363357,33000,0.0005812471,0.5812471,4.242805,11.62412317143,7.8208385,0.19552097,0.009776047
,Bangladesh,1965,58500156,401320,0.006860153,6.8601529999999995,7.2386,,55442,0.000947724,9.47724,,,52000,0.0008888865,0.8888865,0,0,0,454000,0.007760663,7.760663,305000,0.005213661,5.213660999999999,,,,47000,0.00080341665,0.8034166500000001,41000,0.00070085283,0.70085283,5.2213197,14.304985336402199,9.777752,0.24444379,0.009777752
,Bangladesh,1966,60265264,493800,0.008193775,8.193775,8.135099,,60700,0.0010072137,10.072137000000001,,,27000,0.00044801927,0.44801927,0,0,0,520000,0.008628519,8.628518999999999,377000,0.0062556765,6.2556765,,,,23000,0.00038164604,0.38164603999999996,50000,0.00082966534,0.82966534,6.2492285,17.121173801391002,11.754035,0.29385087,0.019590057
,Bangladesh,1967,62104490,600500,0.009669188,9.669188,8.529799,,70400,0.0011335735,11.335735000000001,,,43000,0.0006923815,0.6923815,0,0,0,643000,0.010353519,10.353519,467000,0.0075195855,7.5195855,,,,40000,0.00064407586,0.64407586,60000,0.00096611376,0.96611376,7.5197015,20.601921711789,14.725265,0.35340637,0.019633686
,Bangladesh,1968,63995656,712300,0.011130443,11.130443,9.3601,,76100,0.0011891432,11.891432,,,42000,0.0006562945,0.6562945,0,0,0,754000,0.01178205,11.78205,559000,0.008734968,8.734967999999999,,,,40000,0.0006250424,0.6250424,71000,0.0011094504,1.1094504,8.729217,23.915662774542003,16.711338,0.40303814,0.019660397
,Bangladesh,1969,65866916,799600,0.0121396305,12.139630499999999,9.4964,,84200,0.0012783352,12.783352,,,43000,0.0006528315,0.6528315,0,0,0,843000,0.012798535,12.798535,637000,0.009671016,9.671016,,,,40000,0.0006072851,0.6072851,80000,0.0012145702,1.2145702,9.66866,26.489479187159997,18.66916,0.4519902,0.02947762
,Bangladesh,1970,67541864,864700,0.01280243,12.80243,10.125299,,85400,0.001264401,12.644010000000002,,,49000,0.00072547595,0.72547595,0,0,0,914000,0.013532348,13.532347999999999,693000,0.0102603035,10.2603035,,,,48000,0.00071067037,0.71067037,87000,0.00128809,1.28809,10.259253,28.107542184678,19.634933,0.4810559,0.0294524
